lead_id,created_at,first_response_at,response_minutes,source,campaign,region,owner,status,converted,revenue_usd
LEAD_000521,2026-01-29 01:36:56,2026-01-29 02:30:56,54,website_form,newsletter,Cumming,jordan,open,0,0
LEAD_000522,2026-01-03 11:29:06,2026-01-03 13:16:06,107,referral,paid_search,Alpharetta,alex,open,0,0
LEAD_000523,2026-03-15 03:52:22,2026-03-15 04:27:22,35,website_form,paid_search,Alpharetta,jordan,lost,0,0
LEAD_000524,2026-02-27 19:49:18,2026-02-27 21:08:18,79,website_form,organic,Remote,sam,nurture,0,0
LEAD_000525,2026-02-27 08:54:21,2026-02-27 09:22:21,28,referral,spring_promo,ATL,taylor,converted,1,2386
LEAD_000526,2026-01-14 00:21:20,2026-01-14 00:52:20,31,website_form,partner,Cumming,taylor,converted,1,4284
LEAD_000527,2026-01-07 13:11:58,2026-01-07 13:41:58,30,instagram_dm,spring_promo,ATL,sam,open,0,0
LEAD_000528,2025-12-21 13:55:54,2025-12-21 14:34:54,39,email,paid_search,ATL,alex,lost,0,0
LEAD_000529,2025-11-25 12:52:50,2025-11-25 13:53:50,61,email,spring_promo,ATL,jordan,open,0,0
LEAD_000530,2026-03-02 12:55:11,2026-03-02 13:17:11,22,email,partner,Alpharetta,taylor,converted,1,936
LEAD_000531,2026-02-24 07:40:27,2026-02-24 07:55:27,15,instagram_dm,organic,ATL,jordan,lost,0,0
LEAD_000532,2026-03-18 17:42:22,2026-03-18 18:46:22,64,website_form,organic,Alpharetta,alex,nurture,0,0
LEAD_000533,2026-03-18 08:50:00,2026-03-18 09:51:00,61,instagram_dm,newsletter,Alpharetta,alex,nurture,0,0
LEAD_000534,2026-01-24 10:09:45,2026-01-24 11:36:45,87,referral,newsletter,ATL,sam,open,0,0
LEAD_000535,2026-02-19 01:12:11,2026-02-19 01:32:11,20,website_form,organic,ATL,alex,open,0,0
LEAD_000536,2026-03-12 03:26:40,2026-03-12 03:53:40,27,website_form,newsletter,Alpharetta,taylor,lost,0,0
LEAD_000537,2026-02-28 17:30:13,2026-02-28 18:36:13,66,instagram_dm,newsletter,Alpharetta,taylor,open,0,0
LEAD_000538,2025-12-18 10:52:54,2025-12-18 11:14:54,22,email,spring_promo,Remote,sam,converted,1,1942
LEAD_000539,2026-01-11 20:05:11,2026-01-11 20:57:11,52,email,spring_promo,Remote,sam,lost,0,0
LEAD_000540,2025-12-04 06:29:54,2025-12-04 06:57:54,28,website_form,organic,Remote,alex,nurture,0,0
LEAD_000541,2026-03-13 06:11:10,2026-03-13 06:53:10,42,email,spring_promo,Cumming,taylor,nurture,0,0
LEAD_000542,2026-01-30 12:18:08,2026-01-30 12:29:08,11,website_form,newsletter,Remote,jordan,nurture,0,0
LEAD_000543,2025-12-16 05:00:38,2025-12-16 05:35:38,35,email,spring_promo,Alpharetta,jordan,open,0,0
LEAD_000544,2026-02-07 09:01:02,2026-02-07 10:16:02,75,referral,organic,Remote,sam,nurture,0,0
LEAD_000545,2026-01-31 22:43:43,2026-01-31 23:40:43,57,website_form,spring_promo,ATL,jordan,lost,0,0
LEAD_000546,2025-12-31 18:01:40,2025-12-31 18:15:40,14,email,organic,Remote,sam,open,0,0
LEAD_000547,2025-12-02 09:33:54,2025-12-02 11:14:54,101,event,spring_promo,Cumming,sam,nurture,0,0
LEAD_000548,2026-02-07 08:39:00,2026-02-07 09:51:00,72,instagram_dm,spring_promo,Alpharetta,jordan,nurture,0,0
LEAD_000549,2026-01-20 05:00:19,2026-01-20 05:12:19,12,referral,spring_promo,ATL,jordan,nurture,0,0
LEAD_000550,2026-02-19 10:47:46,2026-02-19 11:08:46,21,email,partner,Cumming,sam,open,0,0
LEAD_000551,2026-01-20 04:35:24,2026-01-20 04:47:24,12,referral,spring_promo,ATL,alex,converted,1,341
LEAD_000552,2026-03-01 00:48:07,2026-03-01 01:31:07,43,website_form,newsletter,ATL,sam,converted,1,748
LEAD_000553,2026-01-24 00:00:39,2026-01-24 00:20:39,20,website_form,spring_promo,ATL,sam,nurture,0,0
LEAD_000554,2026-01-25 02:01:14,2026-01-25 02:05:14,4,website_form,spring_promo,Alpharetta,jordan,lost,0,0
LEAD_000555,2026-03-03 23:16:54,2026-03-03 23:47:54,31,email,organic,ATL,taylor,open,0,0
LEAD_000556,2026-01-06 04:33:00,2026-01-06 05:35:00,62,referral,organic,ATL,alex,nurture,0,0
LEAD_000557,2025-12-04 20:28:59,2025-12-04 21:04:59,36,website_form,partner,ATL,alex,converted,1,2442
LEAD_000558,2025-11-22 05:24:48,2025-11-22 06:13:48,49,instagram_dm,partner,Cumming,alex,nurture,0,0
LEAD_000559,2026-02-17 09:18:52,2026-02-17 09:56:52,38,instagram_dm,paid_search,ATL,jordan,converted,1,809
LEAD_000560,2026-02-01 05:00:39,2026-02-01 05:56:39,56,email,newsletter,ATL,sam,nurture,0,0
LEAD_000561,2026-02-11 06:16:08,2026-02-11 06:57:08,41,email,organic,Cumming,jordan,converted,1,920
LEAD_000562,2025-12-14 07:51:22,2025-12-14 08:21:22,30,email,organic,Alpharetta,alex,nurture,0,0
LEAD_000563,2025-12-05 03:16:09,2025-12-05 03:51:09,35,website_form,partner,ATL,jordan,converted,1,5150
LEAD_000564,2025-11-20 12:24:28,2025-11-20 13:53:28,89,website_form,newsletter,ATL,taylor,nurture,0,0
LEAD_000565,2025-12-30 20:12:41,2025-12-30 21:03:41,51,event,newsletter,ATL,taylor,converted,1,1420
LEAD_000566,2026-01-28 13:28:56,2026-01-28 13:42:56,14,website_form,spring_promo,Remote,taylor,open,0,0
LEAD_000567,2026-01-04 20:10:55,2026-01-04 20:45:55,35,website_form,spring_promo,Cumming,taylor,lost,0,0
LEAD_000568,2026-01-10 06:26:49,2026-01-10 07:08:49,42,referral,partner,Cumming,taylor,lost,0,0
LEAD_000569,2026-03-07 06:29:47,2026-03-07 06:58:47,29,website_form,organic,ATL,alex,open,0,0
LEAD_000570,2025-12-30 13:29:42,2025-12-30 13:33:42,4,instagram_dm,organic,Cumming,alex,nurture,0,0
LEAD_000571,2026-01-19 10:48:32,2026-01-19 11:03:32,15,website_form,spring_promo,ATL,alex,lost,0,0
LEAD_000572,2026-02-20 19:26:24,2026-02-20 19:49:24,23,email,paid_search,ATL,jordan,lost,0,0
LEAD_000573,2026-01-05 08:33:45,2026-01-05 10:22:45,109,website_form,spring_promo,Cumming,taylor,lost,0,0
LEAD_000574,2026-02-01 10:07:44,2026-02-01 10:54:44,47,website_form,paid_search,Cumming,alex,lost,0,0
LEAD_000575,2026-03-02 06:07:36,2026-03-02 06:14:36,7,email,spring_promo,ATL,jordan,open,0,0
LEAD_000576,2026-03-12 17:08:19,2026-03-12 17:38:19,30,instagram_dm,paid_search,Alpharetta,jordan,lost,0,0
LEAD_000577,2025-12-06 10:05:27,2025-12-06 11:25:27,80,email,newsletter,Remote,taylor,lost,0,0
LEAD_000578,2026-03-09 23:05:30,2026-03-09 23:25:30,20,event,spring_promo,Cumming,jordan,open,0,0
LEAD_000579,2026-01-16 19:48:51,2026-01-16 20:55:51,67,website_form,newsletter,Alpharetta,taylor,open,0,0
LEAD_000580,2025-12-19 18:15:47,2025-12-19 18:22:47,7,email,organic,Remote,sam,converted,1,1123
LEAD_000581,2026-01-12 20:49:49,2026-01-12 20:50:49,1,email,spring_promo,Alpharetta,sam,nurture,0,0
LEAD_000582,2026-03-16 09:00:47,2026-03-16 10:14:47,74,event,paid_search,Cumming,jordan,nurture,0,0
LEAD_000583,2026-01-16 21:15:34,2026-01-16 21:37:34,22,website_form,organic,Alpharetta,sam,open,0,0
LEAD_000584,2025-12-28 05:19:26,2025-12-28 05:43:26,24,email,organic,ATL,alex,open,0,0
LEAD_000585,2026-02-02 18:42:49,2026-02-02 19:20:49,38,referral,spring_promo,Cumming,jordan,open,0,0
LEAD_000586,2025-12-17 14:08:19,2025-12-17 14:54:19,46,website_form,organic,ATL,taylor,nurture,0,0
LEAD_000587,2025-11-27 21:00:20,2025-11-27 21:01:20,1,referral,paid_search,ATL,jordan,open,0,0
LEAD_000588,2025-12-04 05:41:34,2025-12-04 06:00:34,19,website_form,organic,Cumming,sam,lost,0,0
LEAD_000589,2025-12-04 03:17:28,2025-12-04 03:51:28,34,instagram_dm,partner,ATL,jordan,open,0,0
LEAD_000590,2025-12-06 23:59:56,2025-12-07 00:45:56,46,event,partner,Alpharetta,sam,lost,0,0
LEAD_000591,2025-12-05 10:20:29,2025-12-05 10:34:29,14,instagram_dm,spring_promo,Cumming,alex,lost,0,0
LEAD_000592,2026-02-03 16:14:19,2026-02-03 16:42:19,28,email,spring_promo,Cumming,jordan,lost,0,0
LEAD_000593,2025-12-10 14:20:02,2025-12-10 14:40:02,20,website_form,paid_search,ATL,alex,nurture,0,0
LEAD_000594,2025-12-30 06:02:28,2025-12-30 06:41:28,39,event,organic,ATL,alex,open,0,0
LEAD_000595,2026-03-06 09:16:11,2026-03-06 10:29:11,73,email,spring_promo,Cumming,taylor,nurture,0,0
LEAD_000596,2026-01-14 15:31:43,2026-01-14 15:56:43,25,website_form,organic,Remote,alex,converted,1,4268
LEAD_000597,2026-02-06 21:05:08,2026-02-06 21:13:08,8,instagram_dm,newsletter,ATL,taylor,open,0,0
LEAD_000598,2025-12-09 10:48:02,2025-12-09 11:06:02,18,email,paid_search,ATL,jordan,lost,0,0
LEAD_000599,2025-12-11 20:18:42,2025-12-11 21:59:42,101,website_form,spring_promo,Remote,taylor,open,0,0
LEAD_000600,2025-11-23 16:13:15,2025-11-23 16:28:15,15,website_form,spring_promo,ATL,alex,converted,1,1117
LEAD_000601,2025-12-09 01:03:08,2025-12-09 01:13:08,10,website_form,partner,Remote,jordan,nurture,0,0
LEAD_000602,2025-12-22 04:51:34,2025-12-22 05:15:34,24,email,paid_search,Cumming,sam,lost,0,0
LEAD_000603,2025-12-10 00:18:34,2025-12-10 00:48:34,30,instagram_dm,newsletter,Cumming,taylor,lost,0,0
LEAD_000604,2025-11-29 09:58:57,2025-11-29 10:19:57,21,email,paid_search,ATL,sam,lost,0,0
LEAD_000605,2025-12-03 05:57:02,2025-12-03 06:04:02,7,referral,organic,ATL,sam,nurture,0,0
LEAD_000606,2026-01-13 01:33:43,2026-01-13 02:15:43,42,referral,paid_search,ATL,taylor,converted,1,2601
LEAD_000607,2025-12-13 12:45:37,2025-12-13 13:24:37,39,instagram_dm,organic,Remote,sam,converted,1,2645
LEAD_000608,2026-01-01 11:36:59,2026-01-01 12:30:59,54,website_form,spring_promo,Alpharetta,alex,nurture,0,0
LEAD_000609,2026-01-18 04:21:39,2026-01-18 04:59:39,38,instagram_dm,newsletter,Alpharetta,sam,converted,1,3465
LEAD_000610,2026-02-09 14:51:23,2026-02-09 16:26:23,95,email,organic,Alpharetta,jordan,nurture,0,0
LEAD_000611,2025-11-23 11:44:17,2025-11-23 12:41:17,57,email,partner,ATL,sam,open,0,0
LEAD_000612,2026-02-22 16:49:16,2026-02-22 17:38:16,49,instagram_dm,organic,Alpharetta,sam,converted,1,997
LEAD_000613,2026-02-02 02:52:20,2026-02-02 04:06:20,74,email,partner,Cumming,alex,lost,0,0
LEAD_000614,2025-11-28 13:59:07,2025-11-28 14:36:07,37,event,partner,Alpharetta,jordan,converted,1,1236
LEAD_000615,2026-03-03 14:25:32,2026-03-03 14:53:32,28,website_form,spring_promo,ATL,taylor,nurture,0,0
LEAD_000616,2026-03-09 06:37:54,2026-03-09 07:18:54,41,instagram_dm,paid_search,Alpharetta,sam,open,0,0
LEAD_000617,2025-11-26 02:25:25,2025-11-26 02:29:25,4,website_form,organic,Remote,sam,converted,1,1431
LEAD_000618,2025-12-21 23:55:37,2025-12-22 00:32:37,37,event,partner,Cumming,alex,lost,0,0
LEAD_000619,2026-02-23 12:22:44,2026-02-23 12:52:44,30,website_form,organic,ATL,alex,nurture,0,0
LEAD_000620,2026-02-16 13:30:26,2026-02-16 14:15:26,45,website_form,newsletter,Cumming,alex,converted,1,1274
LEAD_000621,2025-12-10 21:56:23,2025-12-10 23:04:23,68,website_form,organic,ATL,sam,lost,0,0
LEAD_000622,2025-12-13 21:26:43,2025-12-13 22:16:43,50,email,spring_promo,Alpharetta,jordan,lost,0,0
LEAD_000623,2026-01-02 05:28:44,2026-01-02 05:46:44,18,website_form,spring_promo,Remote,taylor,converted,1,3334
LEAD_000624,2026-01-15 21:56:43,2026-01-15 22:56:43,60,email,organic,Cumming,alex,converted,1,2648
LEAD_000625,2026-01-31 23:05:35,2026-02-01 00:41:35,96,email,paid_search,Cumming,jordan,lost,0,0
LEAD_000626,2026-01-02 00:59:26,2026-01-02 02:08:26,69,website_form,newsletter,Alpharetta,jordan,open,0,0
LEAD_000627,2026-01-13 06:37:09,2026-01-13 06:46:09,9,website_form,newsletter,ATL,jordan,open,0,0
LEAD_000628,2026-02-16 11:14:08,2026-02-16 12:04:08,50,referral,organic,ATL,taylor,lost,0,0
LEAD_000629,2025-11-23 04:10:01,2025-11-23 04:21:01,11,instagram_dm,organic,Remote,alex,lost,0,0
LEAD_000630,2025-12-19 01:32:15,2025-12-19 01:58:15,26,instagram_dm,spring_promo,Alpharetta,alex,nurture,0,0
LEAD_000631,2026-02-12 08:57:58,2026-02-12 09:41:58,44,instagram_dm,paid_search,ATL,jordan,nurture,0,0
LEAD_000632,2026-03-06 04:42:54,2026-03-06 05:22:54,40,website_form,partner,ATL,sam,open,0,0
LEAD_000633,2026-01-19 04:09:01,2026-01-19 05:17:01,68,website_form,organic,Alpharetta,alex,lost,0,0
LEAD_000634,2026-01-21 15:00:22,2026-01-21 16:36:22,96,website_form,spring_promo,Alpharetta,sam,open,0,0
LEAD_000635,2025-12-01 15:10:29,2025-12-01 15:57:29,47,referral,spring_promo,Alpharetta,sam,open,0,0
LEAD_000636,2026-01-11 11:04:01,2026-01-11 11:28:01,24,event,newsletter,ATL,jordan,nurture,0,0
LEAD_000637,2026-01-21 16:27:25,2026-01-21 16:31:25,4,email,newsletter,Remote,alex,open,0,0
LEAD_000638,2025-12-17 20:50:03,2025-12-17 22:10:03,80,website_form,paid_search,Cumming,sam,lost,0,0
LEAD_000639,2025-12-21 01:56:23,2025-12-21 02:27:23,31,website_form,organic,Alpharetta,sam,open,0,0
LEAD_000640,2026-01-03 01:05:51,2026-01-03 01:37:51,32,website_form,paid_search,Cumming,sam,open,0,0
LEAD_000641,2025-11-21 04:19:27,2025-11-21 04:53:27,34,email,newsletter,ATL,taylor,nurture,0,0
LEAD_000642,2025-12-27 10:06:26,2025-12-27 10:52:26,46,website_form,organic,Remote,alex,converted,1,2888
LEAD_000643,2025-12-14 03:29:22,2025-12-14 04:16:22,47,event,organic,ATL,taylor,nurture,0,0
LEAD_000644,2025-12-28 01:42:42,2025-12-28 02:08:42,26,email,spring_promo,ATL,jordan,open,0,0
LEAD_000645,2025-12-03 03:26:03,2025-12-03 03:56:03,30,event,organic,Alpharetta,taylor,nurture,0,0
LEAD_000646,2026-03-05 15:14:16,2026-03-05 15:34:16,20,referral,paid_search,Alpharetta,sam,nurture,0,0
LEAD_000647,2026-01-29 00:03:56,2026-01-29 00:21:56,18,referral,organic,Alpharetta,sam,lost,0,0
LEAD_000648,2026-02-08 06:20:02,2026-02-08 06:38:02,18,instagram_dm,paid_search,Cumming,taylor,converted,1,719
LEAD_000649,2026-02-21 11:19:57,2026-02-21 11:49:57,30,instagram_dm,newsletter,Cumming,taylor,open,0,0
LEAD_000650,2026-01-17 14:01:58,2026-01-17 14:16:58,15,instagram_dm,spring_promo,Remote,alex,lost,0,0
LEAD_000651,2025-11-29 04:50:59,2025-11-29 04:51:59,1,instagram_dm,newsletter,ATL,alex,nurture,0,0
LEAD_000652,2026-01-22 05:23:10,2026-01-22 05:47:10,24,email,organic,Remote,sam,open,0,0
LEAD_000653,2026-01-28 04:37:18,2026-01-28 04:47:18,10,event,organic,ATL,taylor,converted,1,2405
LEAD_000654,2026-02-16 05:23:06,2026-02-16 05:59:06,36,instagram_dm,spring_promo,Alpharetta,sam,open,0,0
LEAD_000655,2026-01-09 13:41:55,2026-01-09 14:00:55,19,referral,organic,ATL,jordan,nurture,0,0
LEAD_000656,2025-12-04 01:57:02,2025-12-04 02:43:02,46,referral,spring_promo,Cumming,jordan,open,0,0
LEAD_000657,2025-12-22 19:47:38,2025-12-22 19:58:38,11,website_form,spring_promo,Remote,taylor,open,0,0
LEAD_000658,2026-01-01 08:11:46,2026-01-01 08:16:46,5,website_form,organic,Cumming,jordan,open,0,0
LEAD_000659,2026-02-04 06:45:39,2026-02-04 07:15:39,30,email,organic,Alpharetta,sam,nurture,0,0
LEAD_000660,2026-01-26 06:21:39,2026-01-26 06:44:39,23,email,partner,Alpharetta,taylor,nurture,0,0
LEAD_000661,2025-12-31 12:04:40,2025-12-31 12:13:40,9,referral,organic,Alpharetta,jordan,open,0,0
LEAD_000662,2026-03-17 03:40:59,2026-03-17 04:37:59,57,email,paid_search,Remote,jordan,nurture,0,0
LEAD_000663,2026-01-30 11:09:03,2026-01-30 11:22:03,13,email,organic,Cumming,sam,lost,0,0
LEAD_000664,2025-12-17 05:43:57,2025-12-17 06:00:57,17,email,newsletter,ATL,jordan,open,0,0
LEAD_000665,2025-11-30 23:39:10,2025-12-01 00:44:10,65,website_form,organic,ATL,sam,lost,0,0
LEAD_000666,2025-12-07 02:45:13,2025-12-07 03:33:13,48,instagram_dm,partner,ATL,alex,nurture,0,0
LEAD_000667,2025-12-18 06:52:39,2025-12-18 07:04:39,12,referral,organic,ATL,jordan,converted,1,4655
LEAD_000668,2025-12-08 01:16:54,2025-12-08 01:41:54,25,website_form,paid_search,Cumming,jordan,lost,0,0
LEAD_000669,2025-12-11 03:49:56,2025-12-11 03:59:56,10,email,organic,ATL,jordan,open,0,0
LEAD_000670,2025-12-22 23:35:36,2025-12-23 00:37:36,62,email,spring_promo,ATL,sam,lost,0,0
LEAD_000671,2025-12-09 13:50:07,2025-12-09 14:52:07,62,website_form,newsletter,ATL,jordan,nurture,0,0
LEAD_000672,2026-03-06 09:12:13,2026-03-06 10:58:13,106,website_form,spring_promo,Alpharetta,sam,nurture,0,0
LEAD_000673,2025-11-28 09:35:33,2025-11-28 11:48:33,133,event,organic,Cumming,jordan,nurture,0,0
LEAD_000674,2026-01-20 17:06:43,2026-01-20 17:25:43,19,email,spring_promo,Cumming,sam,open,0,0
LEAD_000675,2026-01-07 00:27:43,2026-01-07 01:22:43,55,website_form,newsletter,Remote,jordan,lost,0,0
LEAD_000676,2026-03-16 15:46:11,2026-03-16 15:50:11,4,website_form,partner,ATL,taylor,nurture,0,0
LEAD_000677,2025-12-02 05:11:29,2025-12-02 05:49:29,38,instagram_dm,organic,Remote,sam,open,0,0
LEAD_000678,2026-01-05 12:20:36,2026-01-05 13:05:36,45,instagram_dm,paid_search,Alpharetta,sam,open,0,0
LEAD_000679,2026-03-15 02:35:39,2026-03-15 02:49:39,14,instagram_dm,organic,ATL,jordan,open,0,0
LEAD_000680,2026-03-02 15:10:47,2026-03-02 15:28:47,18,website_form,organic,Alpharetta,jordan,nurture,0,0
LEAD_000681,2026-02-24 19:41:12,2026-02-24 20:43:12,62,referral,partner,Alpharetta,jordan,nurture,0,0
LEAD_000682,2025-12-19 17:16:46,2025-12-19 18:02:46,46,email,paid_search,Cumming,jordan,converted,1,6392
LEAD_000683,2025-12-09 06:40:32,2025-12-09 08:17:32,97,website_form,paid_search,Remote,sam,nurture,0,0
LEAD_000684,2026-02-07 00:12:42,2026-02-07 01:42:42,90,email,organic,ATL,sam,open,0,0
LEAD_000685,2026-03-10 07:07:19,2026-03-10 07:13:19,6,email,organic,ATL,sam,converted,1,1587
LEAD_000686,2026-01-24 13:59:47,2026-01-24 14:20:47,21,referral,spring_promo,ATL,alex,nurture,0,0
LEAD_000687,2026-01-26 08:45:50,2026-01-26 08:57:50,12,event,organic,ATL,jordan,nurture,0,0
LEAD_000688,2025-12-22 08:51:32,2025-12-22 09:47:32,56,website_form,organic,ATL,alex,open,0,0
LEAD_000689,2026-02-19 02:39:32,2026-02-19 03:20:32,41,referral,paid_search,Remote,taylor,open,0,0
LEAD_000690,2025-12-11 05:12:19,2025-12-11 05:25:19,13,referral,paid_search,ATL,taylor,converted,1,3507
LEAD_000691,2025-12-27 14:42:56,2025-12-27 14:57:56,15,event,organic,Cumming,taylor,open,0,0
LEAD_000692,2026-01-08 19:46:34,2026-01-08 21:03:34,77,website_form,spring_promo,Cumming,taylor,lost,0,0
LEAD_000693,2026-01-18 16:26:14,2026-01-18 16:49:14,23,email,paid_search,Remote,sam,nurture,0,0
LEAD_000694,2025-12-17 20:39:33,2025-12-17 20:42:33,3,website_form,spring_promo,Remote,taylor,lost,0,0
LEAD_000695,2025-12-02 13:14:57,2025-12-02 13:26:57,12,referral,newsletter,Alpharetta,alex,converted,1,1258
LEAD_000696,2026-01-31 01:06:18,2026-01-31 02:57:18,111,website_form,spring_promo,Remote,alex,open,0,0
LEAD_000697,2025-12-23 09:46:31,2025-12-23 10:52:31,66,email,organic,Alpharetta,taylor,lost,0,0
LEAD_000698,2026-01-27 12:29:07,2026-01-27 12:39:07,10,website_form,partner,Remote,alex,converted,1,740
LEAD_000699,2025-12-07 07:05:02,2025-12-07 07:43:02,38,website_form,spring_promo,Alpharetta,taylor,nurture,0,0
LEAD_000700,2026-01-15 12:12:10,2026-01-15 13:15:10,63,instagram_dm,organic,ATL,jordan,nurture,0,0
LEAD_000701,2026-01-21 16:22:36,2026-01-21 16:28:36,6,referral,organic,Cumming,taylor,open,0,0
LEAD_000702,2025-11-24 23:46:16,2025-11-25 00:54:16,68,instagram_dm,partner,Alpharetta,alex,nurture,0,0
LEAD_000703,2025-12-29 03:56:22,2025-12-29 04:42:22,46,referral,paid_search,Cumming,jordan,lost,0,0
LEAD_000704,2025-12-04 21:38:01,2025-12-04 21:55:01,17,website_form,spring_promo,ATL,alex,open,0,0
LEAD_000705,2025-11-26 09:02:21,2025-11-26 09:53:21,51,email,spring_promo,Cumming,taylor,converted,1,775
LEAD_000706,2026-03-17 13:36:17,2026-03-17 14:17:17,41,email,newsletter,Remote,alex,open,0,0
LEAD_000707,2025-12-27 10:53:54,2025-12-27 11:36:54,43,website_form,organic,ATL,jordan,converted,1,4304
LEAD_000708,2026-02-23 22:57:27,2026-02-23 23:34:27,37,email,newsletter,Alpharetta,alex,nurture,0,0
LEAD_000709,2025-12-19 07:53:03,2025-12-19 08:08:03,15,instagram_dm,spring_promo,Alpharetta,alex,converted,1,1663
LEAD_000710,2026-02-08 13:14:49,2026-02-08 13:32:49,18,email,spring_promo,Remote,sam,converted,1,1461
LEAD_000711,2026-02-17 23:58:32,2026-02-18 00:25:32,27,instagram_dm,newsletter,Remote,alex,lost,0,0
LEAD_000712,2026-01-29 05:57:32,2026-01-29 06:31:32,34,email,spring_promo,Alpharetta,jordan,nurture,0,0
LEAD_000713,2026-01-14 08:39:31,2026-01-14 09:32:31,53,website_form,paid_search,Cumming,alex,open,0,0
LEAD_000714,2026-01-07 04:37:16,2026-01-07 06:29:16,112,website_form,spring_promo,ATL,sam,nurture,0,0
LEAD_000715,2025-12-30 15:15:35,2025-12-30 15:54:35,39,email,spring_promo,Cumming,jordan,open,0,0
LEAD_000716,2026-03-10 07:33:47,2026-03-10 08:25:47,52,website_form,partner,Alpharetta,sam,lost,0,0
LEAD_000717,2026-02-26 10:42:11,2026-02-26 11:43:11,61,website_form,organic,Remote,sam,lost,0,0
LEAD_000718,2026-03-14 13:47:48,2026-03-14 14:42:48,55,email,newsletter,Alpharetta,taylor,nurture,0,0
LEAD_000719,2025-12-03 16:29:43,2025-12-03 16:43:43,14,email,spring_promo,ATL,alex,open,0,0
LEAD_000720,2026-02-14 11:25:03,2026-02-14 12:47:03,82,website_form,newsletter,Cumming,alex,lost,0,0
LEAD_000721,2026-03-11 08:56:23,2026-03-11 10:09:23,73,instagram_dm,newsletter,ATL,sam,nurture,0,0
LEAD_000722,2025-12-10 12:28:14,2025-12-10 13:04:14,36,instagram_dm,organic,ATL,sam,lost,0,0
LEAD_000723,2025-11-26 18:01:42,2025-11-26 18:16:42,15,website_form,paid_search,ATL,jordan,converted,1,3267
LEAD_000724,2026-02-15 16:56:48,2026-02-15 17:30:48,34,referral,newsletter,ATL,sam,nurture,0,0
LEAD_000725,2026-01-26 17:00:06,2026-01-26 17:07:06,7,instagram_dm,organic,Alpharetta,taylor,lost,0,0
LEAD_000726,2026-02-27 18:59:10,2026-02-27 20:28:10,89,instagram_dm,newsletter,ATL,alex,lost,0,0
LEAD_000727,2025-12-05 13:03:49,2025-12-05 13:22:49,19,email,newsletter,ATL,sam,open,0,0
LEAD_000728,2026-02-22 04:53:21,2026-02-22 05:19:21,26,website_form,spring_promo,Remote,sam,lost,0,0
LEAD_000729,2025-12-12 23:12:21,2025-12-13 00:37:21,85,instagram_dm,organic,Cumming,jordan,open,0,0
LEAD_000730,2025-12-08 09:50:54,2025-12-08 11:08:54,78,email,organic,ATL,taylor,lost,0,0
LEAD_000731,2025-12-08 11:36:17,2025-12-08 12:18:17,42,event,organic,ATL,jordan,converted,1,897
LEAD_000732,2026-02-24 12:29:40,2026-02-24 14:07:40,98,referral,paid_search,ATL,taylor,lost,0,0
LEAD_000733,2026-02-06 14:17:14,2026-02-06 14:31:14,14,email,organic,ATL,sam,converted,1,2813
LEAD_000734,2026-01-20 12:56:52,2026-01-20 13:38:52,42,website_form,partner,ATL,alex,open,0,0
LEAD_000735,2025-12-31 19:57:04,2025-12-31 20:11:04,14,website_form,organic,Cumming,alex,converted,1,1862
LEAD_000736,2026-03-04 00:51:24,2026-03-04 02:01:24,70,website_form,organic,ATL,sam,nurture,0,0
LEAD_000737,2026-01-04 20:45:40,2026-01-04 21:53:40,68,email,paid_search,Cumming,sam,nurture,0,0
LEAD_000738,2026-02-24 18:19:32,2026-02-24 20:01:32,102,website_form,organic,Remote,alex,lost,0,0
LEAD_000739,2026-01-10 11:13:40,2026-01-10 11:46:40,33,email,organic,Cumming,sam,converted,1,6051
LEAD_000740,2026-01-03 00:07:09,2026-01-03 02:08:09,121,website_form,spring_promo,Remote,sam,lost,0,0
LEAD_000741,2026-01-13 07:02:13,2026-01-13 07:15:13,13,event,organic,Cumming,alex,converted,1,1633
LEAD_000742,2025-12-24 22:29:15,2025-12-24 23:00:15,31,website_form,organic,Cumming,sam,nurture,0,0
LEAD_000743,2026-02-16 11:38:03,2026-02-16 11:51:03,13,event,partner,Alpharetta,taylor,lost,0,0
LEAD_000744,2026-01-18 02:21:14,2026-01-18 02:59:14,38,event,organic,ATL,sam,open,0,0
LEAD_000745,2025-12-16 15:17:30,2025-12-16 15:32:30,15,email,paid_search,ATL,jordan,converted,1,1951
LEAD_000746,2026-03-06 17:17:38,2026-03-06 18:27:38,70,instagram_dm,newsletter,Alpharetta,jordan,open,0,0
LEAD_000747,2026-01-03 20:07:33,2026-01-03 20:54:33,47,email,organic,Cumming,sam,converted,1,767
LEAD_000748,2026-01-22 23:57:05,2026-01-23 00:09:05,12,instagram_dm,organic,Alpharetta,alex,nurture,0,0
LEAD_000749,2026-03-07 13:09:32,2026-03-07 14:08:32,59,website_form,paid_search,Remote,sam,nurture,0,0
LEAD_000750,2026-02-01 16:19:29,2026-02-01 17:52:29,93,website_form,paid_search,Cumming,jordan,open,0,0
LEAD_000751,2025-12-02 19:11:08,2025-12-02 20:01:08,50,email,spring_promo,Cumming,sam,nurture,0,0
LEAD_000752,2026-03-11 13:14:09,2026-03-11 13:23:09,9,email,organic,Cumming,alex,converted,1,6578
LEAD_000753,2026-02-02 02:19:06,2026-02-02 02:48:06,29,email,organic,Remote,alex,converted,1,1705
LEAD_000754,2025-12-28 23:02:51,2025-12-28 23:57:51,55,website_form,spring_promo,Alpharetta,taylor,open,0,0
